customer_id,age,gender,signup_channel,membership_tier,monthly_visits,avg_discount_rate,online_ad_cost,offline_ad_cost,total_ad_cost,campaign_group,responded,monthly_spend
4992,68,Male,Referral,Basic,6,0.178,1.98,3.99,5.97,treatment,1,22.06
4993,59,Male,Organic Search,Basic,7,0.156,10.2,0.64,10.84,control,0,23.64
4994,71,Male,Organic Search,Gold,13,0.213,11.15,1.13,12.28,control,1,51.64
4995,53,Female,Influencer,Silver,7,0.227,41.11,0.49,41.6,control,0,21.22
4996,28,Female,Referral,Basic,16,0.138,0.87,11.74,12.61,treatment,0,17.16
4997,18,Female,Social Ads,Silver,4,0.032,7.53,0.27,7.8,treatment,0,14.46
4998,34,Female,Social Ads,Silver,12,0.09,11.71,4.92,16.63,control,0,16.92
4999,37,Male,Organic Search,Basic,7,0.144,14.24,12.92,27.16,control,0,21.11
5000,39,Female,Organic Search,Silver,10,0.281,11.8,10.22,22.02,treatment,0,29.69
5001,43,Male,Referral,Silver,7,0.147,10.68,3.51,14.19,control,0,21.99
5002,48,Female,Referral,Gold,20,0.134,38.56,25.87,64.43,control,0,60.74
5003,48,Male,Social Ads,Basic,2,0.223,7.67,2.56,10.23,control,0,37.8
5004,34,Male,Organic Search,Basic,2,0.164,20.1,3.52,23.62,treatment,0,22.69
5005,35,Female,Social Ads,Basic,9,0.265,14.69,4.58,19.27,treatment,1,16.35
5006,45,Male,Organic Search,Silver,13,0.13,6.09,4.5,10.59,treatment,1,42.43
5007,24,Female,Social Ads,Basic,3,0.125,20.33,4.14,24.47,treatment,0,35.53
5008,38,Female,Organic Search,Silver,12,0.112,16.43,4.38,20.81,control,0,31.68
5009,27,Male,Referral,Basic,4,0.093,25.68,4.22,29.9,treatment,0,19.65
5010,44,Male,Referral,Basic,6,0.188,12.8,1.8,14.6,control,0,23.0
5011,49,Female,Social Ads,Basic,17,0.182,0.88,3.82,4.7,control,0,30.24
5012,48,Female,Influencer,Basic,4,0.114,9.89,11.46,21.35,treatment,0,29.49
5013,45,Female,Organic Search,Gold,10,0.137,9.09,4.29,13.38,treatment,1,18.08
5014,24,Female,Social Ads,Basic,8,0.108,4.87,2.49,7.36,control,0,27.99
5015,52,Female,Organic Search,Basic,7,0.206,18.94,2.35,21.29,control,0,30.46
5016,53,Female,Referral,Silver,4,0.195,14.94,6.66,21.6,control,0,51.84
5017,31,Male,Organic Search,Gold,11,0.151,8.23,6.14,14.37,treatment,0,28.46
5018,36,Male,Social Ads,Basic,4,0.057,9.58,3.1,12.68,control,1,21.42
5019,44,Male,Influencer,Silver,8,0.022,14.51,3.06,17.57,treatment,1,63.0
5020,23,Male,Social Ads,Silver,19,0.06,1.74,9.9,11.64,treatment,0,33.1
5021,57,Female,Influencer,Silver,8,0.129,1.7,6.31,8.01,control,0,23.08
5022,28,Female,Organic Search,Basic,13,0.077,24.94,9.1,34.04,control,0,26.57
5023,33,Male,Organic Search,Basic,3,0.18,4.13,10.13,14.26,treatment,0,37.61
5024,42,Female,Referral,Silver,8,0.321,3.23,7.44,10.67,treatment,0,33.37
5025,52,Male,Referral,Basic,5,0.167,7.29,3.96,11.25,control,0,25.51
5026,43,Female,Referral,Basic,4,0.27,8.75,14.67,23.42,treatment,0,49.28
5027,57,Male,Organic Search,Silver,4,0.048,4.14,8.15,12.29,control,0,16.57
5028,40,Female,Social Ads,Basic,2,0.123,43.02,1.8,44.82,control,0,17.85
5029,18,Male,Social Ads,Basic,8,0.231,1.04,4.66,5.7,control,0,11.04
5030,51,Female,Organic Search,Silver,11,0.127,18.75,1.86,20.61,control,1,22.51
5031,38,Male,Referral,Basic,10,0.178,3.32,5.77,9.09,treatment,1,29.95
5032,51,Male,Influencer,Basic,4,0.05,6.7,4.9,11.6,control,0,51.77
5033,36,Female,Organic Search,Basic,4,0.232,3.85,6.36,10.21,treatment,0,26.1
5034,46,Female,Social Ads,Silver,5,0.143,8.02,5.58,13.6,control,0,29.81
5035,43,Male,Referral,Silver,14,0.163,6.49,2.63,9.12,treatment,1,32.16
5036,55,Female,Influencer,Basic,9,0.04,10.12,1.69,11.81,treatment,0,29.67
5037,18,Female,Social Ads,Basic,3,0.358,3.57,8.96,12.53,treatment,0,19.21
5038,46,Male,Referral,Silver,16,0.163,3.03,0.39,3.42,control,1,69.06
5039,32,Female,Social Ads,Basic,7,0.258,7.3,12.01,19.31,control,0,21.8
5040,61,Female,Organic Search,Silver,10,0.286,17.43,7.72,25.15,treatment,0,41.72
5041,40,Female,Social Ads,Basic,2,0.071,14.22,10.32,24.54,treatment,1,17.46
5042,30,Female,Referral,Silver,13,0.209,20.53,11.99,32.52,control,0,31.97
5043,51,Female,Social Ads,Gold,18,0.235,50.1,5.04,55.14,control,1,28.62
5044,56,Male,Referral,Gold,9,0.101,2.95,4.82,7.77,treatment,0,45.29
5045,28,Male,Organic Search,Silver,6,0.133,13.2,4.42,17.62,treatment,0,33.97
5046,46,Male,Organic Search,Basic,8,0.179,1.53,4.24,5.77,treatment,0,28.12
5047,33,Female,Referral,Silver,10,0.289,5.05,1.04,6.09,control,0,18.97
5048,45,Female,Social Ads,Gold,14,0.127,8.11,4.19,12.3,treatment,0,42.16
5049,54,Male,Organic Search,Basic,14,0.237,8.63,4.83,13.46,control,1,28.36
5050,55,Female,Organic Search,Silver,7,0.157,1.23,0.58,1.81,treatment,1,50.87
5051,30,Male,Social Ads,Basic,5,0.235,7.42,6.99,14.41,control,0,17.34
5052,43,Female,Influencer,Basic,4,0.191,16.77,4.76,21.53,treatment,0,62.19
5053,48,Female,Referral,Basic,4,0.365,5.02,0.26,5.28,treatment,0,46.94
5054,47,Female,Organic Search,Basic,7,0.087,3.72,3.51,7.23,treatment,0,48.85
5055,36,Female,Organic Search,Silver,5,0.107,2.91,9.86,12.77,control,0,22.13
5056,42,Female,Influencer,Basic,2,0.085,11.63,4.48,16.11,control,0,25.62
5057,49,Female,Organic Search,Silver,11,0.187,10.52,1.68,12.2,control,0,21.56
5058,64,Female,Influencer,Basic,5,0.223,8.19,8.82,17.01,control,1,25.42
5059,45,Female,Referral,Silver,9,0.225,12.87,3.26,16.13,control,0,37.17
5060,45,Male,Organic Search,Basic,2,0.144,11.13,8.08,19.21,control,0,24.23
5061,50,Male,Influencer,Silver,5,0.431,0.47,4.2,4.67,treatment,1,43.01
5062,43,Male,Social Ads,Silver,15,0.168,3.6,2.68,6.28,treatment,0,19.66
5063,18,Male,Referral,Gold,11,0.185,4.69,3.57,8.26,control,1,20.51
5064,40,Female,Influencer,Basic,4,0.132,27.88,8.15,36.03,treatment,0,35.59
5065,34,Male,Referral,Silver,6,0.012,11.5,3.34,14.84,control,1,21.94
5066,28,Female,Referral,Silver,5,0.05,14.29,12.18,26.47,treatment,1,18.78
5067,49,Female,Organic Search,Silver,12,0.237,1.86,5.62,7.48,control,0,33.57
5068,43,Male,Organic Search,Basic,7,0.159,7.88,4.59,12.47,treatment,0,20.64
5069,40,Male,Referral,Silver,5,0.263,16.27,1.71,17.98,treatment,1,27.35
5070,19,Male,Organic Search,Gold,12,0.148,17.66,1.01,18.67,treatment,0,24.9
5071,53,Female,Referral,Basic,8,0.046,3.35,5.82,9.17,treatment,1,29.64
5072,41,Male,Influencer,Basic,4,0.369,7.85,2.77,10.62,control,0,45.03
5073,29,Female,Referral,Basic,14,0.042,8.78,4.48,13.26,treatment,0,25.23
5074,28,Female,Organic Search,Basic,4,0.25,8.03,0.62,8.65,control,0,32.6
5075,58,Female,Social Ads,Basic,8,0.362,13.34,9.24,22.58,treatment,1,40.67
5076,50,Female,Referral,Gold,14,0.142,4.66,3.73,8.39,control,0,46.67
5077,42,Female,Referral,Basic,9,0.239,31.6,0.89,32.49,control,0,79.83
5078,54,Female,Social Ads,Basic,6,0.313,14.69,9.88,24.57,treatment,1,42.68
5079,19,Female,Referral,Basic,9,0.3,20.59,9.85,30.44,treatment,1,66.58
5080,35,Male,Organic Search,Gold,13,0.106,13.21,2.94,16.15,treatment,1,13.75
5081,35,Male,Social Ads,Basic,5,0.132,10.49,2.66,13.15,treatment,0,27.97
5082,34,Male,Social Ads,Silver,13,0.169,1.08,3.73,4.81,control,0,42.39
5083,39,Female,Social Ads,Basic,8,0.16,5.33,5.2,10.53,treatment,1,28.98
5084,45,Male,Influencer,Basic,20,0.127,15.21,2.97,18.18,control,0,35.86
5085,36,Male,Organic Search,Gold,13,0.122,13.92,6.73,20.65,treatment,0,35.6
5086,35,Female,Referral,Basic,9,0.281,2.45,0.17,2.62,control,1,20.38
5087,36,Female,Organic Search,Basic,8,0.105,2.64,6.13,8.77,treatment,1,51.62
5088,20,Female,Organic Search,Silver,7,0.253,11.08,8.85,19.93,control,0,15.85
5089,36,Female,Influencer,Basic,3,0.021,10.74,2.02,12.76,treatment,0,38.53
5090,34,Female,Organic Search,Silver,14,0.152,16.52,2.03,18.55,control,1,15.53
5091,42,Female,Social Ads,Silver,6,0.078,9.33,6.34,15.67,control,0,22.25
5092,49,Male,Organic Search,Silver,6,0.225,15.86,7.05,22.91,control,0,31.53
5093,28,Male,Organic Search,Basic,18,0.032,10.44,7.05,17.49,control,0,16.21
5094,45,Male,Influencer,Silver,11,0.185,7.09,3.45,10.54,control,1,38.63
5095,32,Male,Organic Search,Silver,9,0.251,7.3,4.1,11.4,treatment,0,20.74
5096,26,Female,Referral,Basic,7,0.105,11.2,4.28,15.48,control,0,26.52
5097,48,Female,Referral,Silver,4,0.187,5.99,8.42,14.41,treatment,0,17.21
5098,40,Male,Organic Search,Basic,6,0.133,7.66,2.51,10.17,treatment,0,15.02
5099,51,Male,Referral,Silver,8,0.13,28.57,3.12,31.69,control,1,43.29
5100,49,Female,Referral,Gold,12,0.086,15.39,9.07,24.46,treatment,0,30.77
5101,39,Female,Organic Search,Basic,8,0.236,8.88,8.34,17.22,treatment,1,30.15
5102,45,Female,Referral,Basic,8,0.108,2.61,7.05,9.66,treatment,1,20.82
5103,33,Female,Influencer,Basic,9,0.119,8.66,2.32,10.98,treatment,0,31.78
5104,32,Male,Referral,Silver,5,0.08,8.47,2.15,10.62,control,0,33.87
5105,58,Female,Social Ads,Silver,18,0.12,10.84,9.18,20.02,control,1,45.75
5106,59,Female,Organic Search,Basic,4,0.147,6.27,1.86,8.13,treatment,0,40.05
5107,34,Male,Social Ads,Gold,15,0.304,5.97,10.7,16.67,treatment,0,12.91
5108,63,Male,Organic Search,Silver,9,0.17,19.72,3.36,23.08,control,0,14.72
5109,54,Female,Social Ads,Basic,6,0.252,8.54,0.81,9.35,treatment,0,14.81
5110,29,Female,Social Ads,Basic,9,0.088,13.33,3.31,16.64,treatment,0,28.2
5111,47,Male,Influencer,Silver,8,0.1,5.21,7.64,12.85,treatment,1,15.79
5112,45,Female,Referral,Basic,7,0.15,9.87,5.87,15.74,control,0,35.69
5113,36,Female,Social Ads,Basic,11,0.075,7.57,9.0,16.57,treatment,0,16.61
5114,53,Female,Organic Search,Gold,10,0.199,2.37,1.67,4.04,treatment,0,32.64
5115,35,Female,Social Ads,Basic,6,0.085,3.05,8.44,11.49,control,1,19.97
5116,56,Female,Organic Search,Basic,3,0.367,37.87,14.38,52.25,control,0,34.3
5117,43,Male,Organic Search,Silver,10,0.34,9.85,0.23,10.08,treatment,1,66.22
5118,38,Female,Organic Search,Gold,11,0.332,14.15,0.64,14.79,control,0,45.59
5119,31,Male,Influencer,Gold,14,0.042,5.35,0.12,5.47,treatment,1,67.7
5120,29,Male,Social Ads,Silver,9,0.151,18.47,13.91,32.38,treatment,0,28.15
5121,51,Female,Social Ads,Silver,6,0.061,25.53,6.08,31.61,treatment,1,44.92
5122,55,Male,Social Ads,Silver,15,0.236,23.94,2.38,26.32,treatment,0,29.81
5123,35,Male,Referral,Silver,9,0.151,1.09,2.22,3.31,control,0,51.19
5124,34,Female,Social Ads,Gold,12,0.169,5.47,4.6,10.07,control,0,21.83
5125,29,Female,Organic Search,Silver,8,0.287,13.35,1.46,14.81,control,0,25.63
5126,41,Male,Referral,Basic,3,0.363,8.22,12.45,20.67,control,1,68.24
5127,38,Male,Social Ads,Silver,13,0.156,11.89,1.91,13.8,control,0,37.13
5128,70,Male,Referral,Gold,16,0.159,4.17,0.71,4.88,control,1,29.81
5129,32,Male,Influencer,Gold,13,0.125,7.08,12.21,19.29,control,1,34.71
5130,48,Female,Organic Search,Silver,6,0.193,9.61,2.02,11.63,control,0,29.84
5131,28,Male,Organic Search,Basic,4,0.213,7.38,13.26,20.64,treatment,0,19.54
5132,32,Male,Influencer,Basic,3,0.398,15.85,2.2,18.05,treatment,0,46.69
5133,49,Female,Social Ads,Gold,15,0.256,6.06,4.4,10.46,control,0,30.03
5134,44,Female,Organic Search,Basic,11,0.076,12.22,6.06,18.28,control,0,26.88
5135,43,Female,Organic Search,Gold,11,0.101,35.18,12.73,47.91,treatment,0,38.97
5136,19,Female,Organic Search,Basic,3,0.205,5.54,1.39,6.93,treatment,0,25.73
5137,22,Female,Referral,Silver,6,0.161,22.73,1.05,23.78,control,0,34.08
5138,38,Male,Influencer,Basic,3,0.151,14.83,4.91,19.74,treatment,0,23.92
5139,23,Female,Organic Search,Basic,5,0.207,19.1,2.85,21.95,control,1,29.85
5140,34,Female,Social Ads,Gold,11,0.439,10.49,16.12,26.61,control,0,12.46
5141,43,Male,Organic Search,Basic,12,0.077,6.53,3.88,10.41,treatment,0,27.89
5142,34,Male,Social Ads,Gold,14,0.063,6.7,1.25,7.95,control,0,23.07
5143,44,Male,Influencer,Basic,10,0.062,8.54,3.59,12.13,treatment,0,26.41
5144,51,Female,Social Ads,Silver,15,0.114,2.39,3.77,6.16,treatment,0,14.67
5145,36,Male,Organic Search,Gold,12,0.192,8.43,2.74,11.17,treatment,1,26.4
5146,54,Male,Referral,Basic,6,0.245,13.64,7.66,21.3,control,0,42.13
5147,48,Male,Influencer,Basic,3,0.073,9.17,7.55,16.72,control,0,37.93
5148,42,Female,Organic Search,Basic,3,0.142,11.15,3.25,14.4,control,0,28.77
5149,47,Male,Organic Search,Silver,9,0.339,8.54,4.05,12.59,treatment,0,52.41
5150,35,Male,Organic Search,Silver,11,0.121,18.18,1.2,19.38,treatment,0,42.08
5151,20,Male,Influencer,Silver,7,0.284,4.66,9.35,14.01,treatment,0,40.14
5152,47,Male,Influencer,Basic,7,0.302,10.67,4.31,14.98,treatment,1,44.0
5153,44,Male,Social Ads,Basic,14,0.167,11.39,1.64,13.03,treatment,0,27.84
5154,44,Male,Influencer,Basic,2,0.187,11.55,16.63,28.18,treatment,0,50.32
5155,41,Male,Organic Search,Silver,8,0.137,10.78,4.48,15.26,control,1,25.01
5156,44,Female,Influencer,Silver,5,0.336,10.76,5.51,16.27,control,0,24.39
5157,41,Male,Organic Search,Basic,11,0.178,1.9,3.2,5.1,control,0,23.06
5158,52,Male,Influencer,Basic,5,0.123,12.84,3.41,16.25,control,0,32.08
5159,45,Male,Social Ads,Silver,23,0.337,12.18,5.45,17.63,treatment,0,52.02
5160,43,Male,Organic Search,Basic,5,0.113,2.73,17.98,20.71,control,0,19.09
5161,32,Male,Organic Search,Silver,10,0.163,14.51,2.21,16.72,treatment,0,24.54
5162,50,Female,Social Ads,Basic,4,0.105,21.46,6.95,28.41,control,0,25.32
5163,41,Female,Organic Search,Basic,6,0.192,1.93,8.44,10.37,treatment,0,14.64
5164,47,Female,Organic Search,Basic,6,0.141,12.13,10.94,23.07,treatment,0,44.95
5165,33,Female,Organic Search,Basic,10,0.017,3.65,3.41,7.06,control,0,15.31
5166,41,Male,Influencer,Gold,19,0.188,3.27,7.19,10.46,control,1,60.08
5167,38,Male,Influencer,Silver,5,0.11,4.87,2.01,6.88,control,0,16.97
5168,78,Female,Influencer,Silver,17,0.226,11.9,0.69,12.59,treatment,1,41.92
5169,44,Female,Organic Search,Silver,17,0.075,6.58,1.16,7.74,treatment,1,39.03
5170,27,Female,Social Ads,Gold,11,0.04,25.13,11.25,36.38,control,1,35.44
5171,44,Male,Organic Search,Basic,5,0.256,1.2,14.77,15.97,treatment,0,15.93
5172,41,Male,Organic Search,Gold,10,0.396,8.16,15.8,23.96,control,0,22.19
5173,38,Male,Organic Search,Gold,10,0.073,2.31,4.98,7.29,treatment,1,38.43
5174,22,Male,Organic Search,Silver,8,0.19,6.06,0.74,6.8,control,0,20.3
5175,42,Male,Referral,Gold,11,0.171,1.42,5.39,6.81,treatment,0,42.06
5176,34,Female,Social Ads,Basic,4,0.289,6.28,4.75,11.03,control,0,31.71
5177,36,Female,Social Ads,Silver,6,0.087,20.24,17.66,37.9,treatment,0,19.57
5178,54,Male,Referral,Basic,5,0.105,1.55,13.22,14.77,treatment,0,24.54
5179,40,Male,Referral,Basic,9,0.129,10.04,5.14,15.18,control,0,52.32
5180,29,Male,Referral,Gold,10,0.022,1.6,13.43,15.03,treatment,0,47.99
5181,41,Male,Influencer,Basic,4,0.256,9.15,11.67,20.82,treatment,1,30.85
5182,42,Male,Social Ads,Silver,8,0.09,7.76,2.29,10.05,control,0,19.78
5183,33,Female,Social Ads,Silver,10,0.5,24.03,0.57,24.6,control,0,18.97
5184,32,Female,Referral,Silver,7,0.093,4.65,2.63,7.28,control,0,27.22
5185,20,Male,Referral,Silver,9,0.301,9.74,4.53,14.27,control,0,58.78
5186,37,Male,Organic Search,Silver,10,0.121,22.12,0.68,22.8,control,0,15.25
5187,40,Male,Referral,Basic,5,0.279,11.79,2.89,14.68,control,0,24.35
5188,52,Male,Influencer,Silver,8,0.11,13.31,11.61,24.92,control,1,24.35
5189,18,Female,Organic Search,Basic,16,0.127,11.18,2.13,13.31,control,0,34.0
5190,22,Female,Referral,Basic,8,0.106,13.4,6.28,19.68,treatment,0,96.9
5191,30,Male,Influencer,Silver,7,0.376,9.31,15.45,24.76,control,0,24.36
5192,52,Male,Organic Search,Silver,9,0.26,6.11,13.74,19.85,control,0,22.99
5193,40,Female,Referral,Basic,6,0.328,13.54,3.37,16.91,control,0,23.7
5194,37,Female,Organic Search,Basic,8,0.188,12.56,7.66,20.22,treatment,0,20.68
5195,44,Male,Influencer,Basic,3,0.178,8.77,1.71,10.48,control,0,69.91
5196,52,Male,Influencer,Gold,15,0.165,3.4,2.65,6.05,treatment,0,47.78
5197,24,Male,Social Ads,Basic,11,0.294,14.19,4.45,18.64,control,0,24.62
5198,50,Female,Organic Search,Basic,11,0.227,3.25,1.17,4.42,control,0,35.28
5199,22,Female,Referral,Silver,7,0.097,27.61,8.67,36.28,treatment,1,24.27
5200,42,Female,Social Ads,Basic,7,0.216,14.81,13.21,28.02,treatment,0,42.35
5201,36,Male,Organic Search,Basic,6,0.031,11.07,6.84,17.91,treatment,0,42.28
5202,37,Female,Social Ads,Basic,6,0.06,1.83,2.83,4.66,control,1,16.16
5203,25,Male,Social Ads,Basic,5,0.082,14.93,9.4,24.33,treatment,1,11.82
5204,39,Male,Referral,Basic,7,0.234,51.88,13.94,65.82,control,0,33.09
5205,41,Female,Social Ads,Gold,12,0.099,7.33,1.88,9.21,control,0,21.24
5206,44,Female,Influencer,Basic,2,0.328,15.9,4.3,20.2,treatment,0,21.61
5207,38,Male,Social Ads,Basic,4,0.192,20.06,4.38,24.44,treatment,0,23.88
5208,33,Male,Referral,Basic,2,0.138,7.76,2.01,9.77,treatment,0,31.04
5209,31,Male,Organic Search,Basic,3,0.375,15.96,6.35,22.31,treatment,1,16.24
5210,42,Male,Social Ads,Silver,15,0.063,19.83,2.7,22.53,control,0,21.62
5211,18,Female,Referral,Gold,11,0.164,15.21,7.87,23.08,treatment,1,61.35
5212,44,Male,Organic Search,Basic,9,0.062,11.49,2.38,13.87,treatment,0,26.73
5213,32,Female,Influencer,Basic,9,0.068,7.04,9.02,16.06,control,1,22.12
5214,26,Male,Organic Search,Silver,9,0.191,21.43,2.83,24.26,treatment,0,22.1
5215,52,Female,Organic Search,Gold,13,0.184,34.45,29.44,63.89,treatment,0,43.45
5216,59,Female,Organic Search,Gold,18,0.122,27.73,9.39,37.12,treatment,1,35.13
5217,55,Male,Social Ads,Basic,2,0.067,6.08,3.15,9.23,control,0,14.04
5218,36,Female,Referral,Gold,12,0.088,15.03,22.02,37.05,treatment,0,46.26
5219,49,Female,Social Ads,Basic,15,0.396,6.81,4.73,11.54,treatment,1,35.1
5220,48,Male,Social Ads,Basic,4,0.034,8.26,3.36,11.62,control,0,17.47
5221,30,Male,Social Ads,Gold,15,0.146,32.15,3.34,35.49,control,0,30.18
5222,29,Female,Social Ads,Basic,8,0.192,29.3,7.19,36.49,control,0,30.87
5223,18,Male,Referral,Silver,8,0.267,23.25,4.79,28.04,treatment,0,46.78
5224,52,Male,Social Ads,Silver,8,0.143,22.49,11.58,34.07,treatment,0,22.67
5225,28,Female,Social Ads,Basic,6,0.213,14.74,2.12,16.86,control,0,13.35
5226,43,Male,Influencer,Basic,6,0.218,1.03,2.07,3.1,control,0,51.54
5227,38,Female,Social Ads,Silver,6,0.042,8.33,4.46,12.79,control,0,15.36
5228,47,Female,Organic Search,Basic,3,0.114,13.64,4.84,18.48,treatment,0,37.97
5229,38,Male,Referral,Basic,8,0.107,4.56,9.41,13.97,control,0,33.65
5230,18,Male,Influencer,Silver,7,0.243,5.63,15.59,21.22,control,0,29.26
5231,33,Female,Social Ads,Silver,12,0.129,1.66,4.11,5.77,control,1,38.77
5232,36,Male,Organic Search,Gold,13,0.048,14.9,6.72,21.62,treatment,1,24.86
5233,32,Female,Organic Search,Basic,10,0.061,18.38,7.12,25.5,treatment,0,28.97
5234,31,Female,Social Ads,Silver,6,0.028,6.58,2.89,9.47,treatment,1,24.89
5235,53,Female,Influencer,Basic,3,0.114,22.42,4.15,26.57,control,1,20.68
5236,47,Male,Organic Search,Silver,6,0.129,4.56,4.13,8.69,control,0,9.24
5237,44,Male,Organic Search,Silver,7,0.066,12.46,13.88,26.34,control,0,19.94
5238,44,Female,Organic Search,Silver,26,0.309,27.24,3.65,30.89,treatment,0,120.97
5239,37,Female,Referral,Basic,4,0.309,4.61,0.48,5.09,control,0,26.7
5240,29,Female,Organic Search,Silver,7,0.17,14.32,0.66,14.98,control,0,23.03
5241,58,Female,Organic Search,Basic,4,0.131,5.32,9.22,14.54,treatment,0,29.24
5242,42,Male,Organic Search,Silver,26,0.113,17.34,9.52,26.86,control,0,20.61
5243,46,Male,Referral,Gold,13,0.123,3.14,5.24,8.38,control,1,35.27
5244,51,Female,Referral,Silver,16,0.122,2.33,2.87,5.2,treatment,0,50.27
5245,29,Female,Influencer,Basic,5,0.129,32.31,6.81,39.12,treatment,0,68.13
5246,54,Female,Referral,Silver,9,0.111,21.83,1.09,22.92,treatment,1,57.09
5247,29,Male,Referral,Silver,10,0.358,12.25,15.13,27.38,control,0,39.26
5248,43,Female,Referral,Silver,8,0.316,15.91,4.39,20.3,treatment,0,27.61
5249,26,Male,Referral,Basic,8,0.341,23.2,13.06,36.26,treatment,0,23.27
5250,41,Female,Organic Search,Basic,3,0.105,12.09,3.36,15.45,treatment,0,32.28
5251,33,Female,Organic Search,Silver,10,0.195,2.16,3.54,5.7,treatment,0,31.96
5252,57,Male,Referral,Silver,6,0.276,13.47,5.17,18.64,treatment,1,30.79
5253,46,Male,Influencer,Basic,8,0.22,1.34,2.55,3.89,control,0,20.08
5254,64,Male,Organic Search,Basic,4,0.183,3.91,4.96,8.87,control,0,25.67
5255,45,Female,Organic Search,Gold,13,0.178,4.37,0.53,4.9,control,0,25.91
5256,47,Female,Organic Search,Gold,10,0.385,6.13,1.58,7.71,control,1,23.28
5257,50,Female,Influencer,Basic,3,0.158,10.32,12.06,22.38,treatment,1,63.62
5258,31,Female,Organic Search,Basic,8,0.188,10.77,0.51,11.28,control,0,47.5
5259,41,Male,Organic Search,Basic,10,0.309,8.02,0.79,8.81,treatment,1,34.11
5260,51,Female,Referral,Basic,7,0.181,7.74,0.9,8.64,treatment,0,39.92
5261,18,Female,Social Ads,Silver,7,0.101,17.5,7.98,25.48,control,0,18.35
5262,52,Female,Social Ads,Gold,12,0.189,9.94,1.75,11.69,treatment,0,44.37
5263,51,Female,Influencer,Basic,6,0.057,11.42,4.19,15.61,treatment,0,50.42
5264,39,Male,Social Ads,Silver,7,0.135,12.28,3.6,15.88,control,0,11.38
5265,44,Female,Social Ads,Basic,3,0.204,12.99,12.29,25.28,treatment,0,14.47
5266,44,Female,Influencer,Gold,10,0.145,1.81,2.2,4.01,treatment,1,31.6
5267,20,Male,Referral,Silver,5,0.126,3.77,1.96,5.73,control,0,23.04
5268,28,Male,Referral,Silver,6,0.173,16.19,4.43,20.62,treatment,1,28.09
5269,32,Male,Organic Search,Basic,7,0.279,9.73,13.29,23.02,control,0,14.43
5270,57,Female,Social Ads,Silver,10,0.168,4.74,0.57,5.31,control,0,13.8
5271,47,Female,Referral,Silver,12,0.342,3.74,4.95,8.69,control,1,21.18
5272,40,Male,Organic Search,Basic,9,0.117,18.53,3.8,22.33,control,0,42.74
5273,34,Male,Influencer,Basic,8,0.249,12.54,9.2,21.74,control,0,46.94
5274,59,Female,Organic Search,Basic,6,0.128,14.41,5.28,19.69,control,0,28.09
5275,29,Male,Social Ads,Silver,9,0.241,10.38,3.17,13.55,control,0,26.62
5276,35,Female,Organic Search,Basic,5,0.123,13.28,14.23,27.51,control,0,24.76
5277,56,Male,Organic Search,Basic,8,0.063,4.18,3.64,7.82,treatment,0,39.38
5278,58,Female,Referral,Basic,7,0.415,6.04,7.19,13.23,treatment,0,36.75
5279,20,Male,Referral,Basic,6,0.056,1.59,1.84,3.43,control,0,19.12
5280,45,Male,Organic Search,Basic,4,0.079,12.62,4.7,17.32,control,0,34.98
5281,30,Female,Referral,Basic,4,0.193,18.0,7.77,25.77,control,0,38.64
5282,49,Female,Influencer,Basic,6,0.026,29.22,21.67,50.89,treatment,0,58.01
5283,21,Male,Organic Search,Gold,16,0.111,5.17,2.69,7.86,treatment,1,22.88
5284,41,Male,Referral,Basic,5,0.114,6.45,4.05,10.5,control,0,20.4
5285,35,Male,Referral,Silver,13,0.355,2.7,10.15,12.85,control,0,20.9
5286,36,Female,Influencer,Gold,14,0.162,7.91,13.02,20.93,control,0,23.81
5287,55,Male,Organic Search,Basic,7,0.197,1.07,5.43,6.5,control,1,35.94
5288,44,Female,Referral,Basic,7,0.074,9.49,9.35,18.84,control,1,19.95
5289,49,Male,Social Ads,Silver,5,0.071,15.23,0.6,15.83,control,0,16.92
5290,51,Male,Social Ads,Basic,4,0.165,2.67,13.22,15.89,control,0,13.47
5291,36,Male,Social Ads,Basic,11,0.144,6.19,6.05,12.24,treatment,0,17.34
5292,27,Female,Organic Search,Silver,9,0.06,23.84,0.47,24.31,treatment,0,30.0
5293,44,Female,Social Ads,Basic,3,0.158,14.49,1.06,15.55,control,0,19.48
